node1	node2	cs1	cs2	Q_ID
529829	529829	1	1	8204169
529829	529829	1	1	8204169
529829	529829	1	1	8204169
529829	529829	1	1	8204169
529829	529829	1	1	8204169
529829	529829	1	1	8204169
529829	352349	1	1	8204169
529829	529829	1	1	8204169
529829	529829	1	1	8204169
672978	672978	1	1	8204247
672978	638599	1	1	8204247
646841	535415	1	1	8204343
615033	515196	1	1	8204348
615033	439788	1	1	8204348
682565	682058	1	1	8204654
682565	660349	1	1	8204654
624769	624769	1	1	8204679
624769	624769	1	1	8204679
624769	596252	1	1	8204679
624769	596252	1	1	8204679
624769	596252	1	1	8204679
375038	641629	1	1	8204700
375038	469234	1	1	8204700
375038	463092	1	1	8204700
375038	375038	1	1	8204700
375038	682175	1	1	8204700
576806	576806	1	1	8204731
576806	576806	1	1	8204731
576806	576806	1	1	8204731
576806	523862	1	1	8204731
677880	674095	1	1	8204783
677880	677880	1	1	8204783
677880	674095	1	1	8204783
677880	674095	1	1	8204783
677880	677880	1	1	8204783
581615	682058	1	1	8204889
581615	682058	1	1	8204889
386219	613054	1	1	8205078
386219	671100	1	1	8205078
386219	386219	1	1	8205078
386219	613054	1	1	8205078
386219	680015	1	1	8205078
386219	596252	1	1	8205078
386219	613054	1	1	8205078
386219	613054	1	1	8205078
386219	409494	1	1	8205078
386219	312340	1	1	8205078
386219	596252	1	1	8205078
386219	613054	1	1	8205078
386219	613054	1	1	8205138
386219	557152	1	1	8205138
667863	667863	1	1	8205167
667863	465282	1	1	8205167
667863	667863	1	1	8205167
667863	465282	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	682058	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	465282	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	667863	1	1	8205167
667863	465282	1	1	8205167
670632	682225	1	1	8205245
670632	670632	1	1	8205245
400310	682347	1	1	8205283
400310	682347	1	1	8205283
400310	400310	1	1	8205283
400310	400310	1	1	8205283
400310	682347	1	1	8205283
400310	682347	1	1	8205283
400310	400310	1	1	8205283
400310	400310	1	1	8205283
400310	400310	1	1	8205283
400310	400310	1	1	8205283
646841	682369	1	1	8205321
646841	634952	1	1	8205321
646841	682369	1	1	8205321
647135	647135	1	1	8205367
682271	682271	1	1	8205436
682271	568638	1	1	8205436
662481	659821	1	1	8205443
662481	662481	1	1	8205443
156821	156821	1	1	8205561
548925	548925	1	1	8205577
548925	650019	1	1	8205577
548925	650019	1	1	8205577
461184	576939	1	1	8205744
461184	388359	1	1	8205744
461184	461184	1	1	8205744
461184	395316	1	1	8205744
461184	461184	1	1	8205744
461184	535487	1	1	8205744
668241	668241	1	1	8205940
668241	548788	1	1	8205940
668241	548788	1	1	8205940
650019	650019	1	1	8206316
583020	583020	1	1	8206473
605014	605014	1	1	8206687
605014	605014	1	1	8206687
605014	605014	1	1	8206687
605014	605014	1	1	8206687
605014	472003	1	1	8206687
605014	472003	1	1	8206687
605014	636106	1	1	8206687
452073	452073	1	1	8206766
452073	452073	1	1	8206766
499538	588470	1	1	8206960
499538	604213	1	1	8206960
682641	657542	1	1	8206993
612292	612292	1	1	8207063
612292	612292	1	1	8207063
612292	612292	1	1	8207063
583020	650019	1	1	8207132
583020	463092	1	1	8207132
583020	583020	1	1	8207132
583020	260067	1	1	8207132
678232	672799	1	1	8207170
671087	650019	1	1	8207205
525739	525739	1	1	8207365
621062	621062	1	1	8207542
378472	378472	1	1	8207642
378472	600277	1	1	8207642
548925	650019	1	1	8207679
633760	633760	1	1	8208079
548925	558682	1	1	8208392
548925	650019	1	1	8208392
615111	615111	1	1	8208442
615111	615111	1	1	8208442
352097	164558	1	1	8208979
548925	548925	1	1	8208989
548925	650019	1	1	8208989
548925	650019	1	1	8208989
548925	548925	1	1	8208989
578957	608785	1	1	8208999
578957	575305	1	1	8208999
578957	575305	1	1	8208999
678195	650019	1	1	8209061
677540	678647	1	1	8209113
677540	608785	1	1	8209113
677540	255362	1	1	8209113
581615	581615	1	1	8209280
620560	594239	1	1	8209393
620560	620560	1	1	8209393
620560	620560	1	1	8209393
620560	583005	1	1	8209393
620560	620560	1	1	8209393
620560	620560	1	1	8209393
620560	583005	1	1	8209393
620560	620560	1	1	8209393
620560	620560	1	1	8209393
620560	594239	1	1	8209393
620560	583005	1	1	8209393
620560	620560	1	1	8209393
620560	620560	1	1	8209393
620560	583005	1	1	8209393
620560	620560	1	1	8209393
620560	611751	1	1	8209393
620560	583005	1	1	8209393
620560	583005	1	1	8209393
620560	594239	1	1	8209393
271078	596252	1	1	8209395
680119	664081	1	1	8209467
680119	680119	1	1	8209467
672799	646841	1	1	8209526
672799	491902	1	1	8209526
591625	591625	1	1	8209584
591625	638547	1	1	8209584
153239	638599	1	1	8209668
682814	682922	1	1	8209791
653648	565712	1	1	8209896
653648	653648	1	1	8209896
653648	667863	1	1	8209896
653648	653648	1	1	8209896
609647	609647	1	1	8210192
501315	501315	1	1	8210210
501315	676531	1	1	8210210
609647	651053	1	1	8210297
609647	609647	1	1	8210297
609647	609647	1	1	8210297
677918	660719	1	1	8210652
578273	347596	1	1	8210889
543043	543043	1	1	8210981
483783	613054	1	1	8211040
360144	196654	1	1	8211118
30751	30751	1	1	8211242
30751	30751	1	1	8211242
678609	682897	1	1	8211263
678609	446459	1	1	8211263
561525	298178	1	1	8211294
638599	196654	1	1	8211424
638599	401836	1	1	8211424
679154	679154	1	1	8211471
334612	489387	1	1	8211609
334612	608460	1	1	8211609
334612	373531	1	1	8211609
657017	682922	1	1	8211735
618252	672171	1	1	8211996
618252	596252	1	1	8211996
618252	373531	1	1	8211996
373531	373531	1	1	8212056
373531	682922	1	1	8212056
373531	439788	1	1	8212056
373531	373531	1	1	8212056
373531	618862	1	1	8212056
667317	486045	1	1	8212104
667317	650728	1	1	8212104
678716	469234	1	1	8212136
678716	678716	1	1	8212136
678716	678716	1	1	8212136
678716	678716	1	1	8212136
678716	618862	1	1	8212136
657542	377076	1	1	8212244
632935	649461	1	1	8212603
510983	466861	1	1	8212623
581615	626869	1	1	8212862
682347	682347	1	1	8212926
581615	675248	1	1	8212942
680198	670616	1	1	8213067
156821	196654	1	1	8213173
156821	156821	1	1	8213173
583020	583020	1	1	8213266
583020	196654	1	1	8213266
583020	196654	1	1	8213266
607634	402325	1	1	8213311
529869	508050	1	1	8213695
529869	512128	1	1	8213695
529869	349795	1	1	8213695
529869	669897	1	1	8213695
630073	650019	1	1	8213769
156821	350671	1	1	8213776
156821	156821	1	1	8213776
600923	664081	1	1	8214027
600923	600923	1	1	8214027
600923	349795	1	1	8214210
600923	348836	1	1	8214210
680485	680119	1	1	8214215
680485	348836	1	1	8214215
545561	348836	1	1	8214292
545561	545561	1	1	8214292
533918	679749	1	1	8214434
533918	580568	1	1	8214434
653991	580568	1	1	8214589
668241	668241	1	1	8214690
668241	682976	1	1	8214690
674095	682955	1	1	8214759
674095	344013	1	1	8214759
651091	604213	1	1	8214803
651091	604213	1	1	8214803
651091	651091	1	1	8214803
651091	651091	1	1	8214803
668241	303765	1	1	8214860
604213	255362	1	1	8214927
604213	604213	1	1	8214927
604213	604213	1	1	8214927
604213	585941	1	1	8214927
604213	604213	1	1	8214927
604213	604213	1	1	8214927
604213	585941	1	1	8214927
604213	585941	1	1	8214927
604213	604213	1	1	8214927
604213	585941	1	1	8214927
604213	585941	1	1	8214927
604213	604213	1	1	8214927
604213	585941	1	1	8214927
604213	604213	1	1	8214927
650019	604213	1	1	8214958
655973	655973	1	1	8214960
559934	604213	1	1	8214991
682797	650928	1	1	8215476
682797	678232	1	1	8215476
682797	673045	1	1	8215476
682797	682797	1	1	8215476
373816	319492	1	1	8215482
373816	255362	1	1	8215482
650019	658388	1	1	8215498
683092	402325	1	1	8215638
614741	682347	1	1	8215668
614741	682976	1	1	8215668
644128	470395	1	1	8216090
247844	682347	1	1	8216100
675918	675918	1	1	8216161
675918	550689	1	1	8216161
682797	666250	1	1	8216270
682797	682797	1	1	8216270
637481	658557	1	1	8216282
637481	682962	1	1	8216282
637481	637481	1	1	8216282
637481	637481	1	1	8216282
483888	604213	1	1	8216311
483888	483888	1	1	8216311
483888	483888	1	1	8216311
483888	604213	1	1	8216311
483888	650019	1	1	8216311
483888	483888	1	1	8216311
483888	604213	1	1	8216311
483888	604213	1	1	8216311
483888	604213	1	1	8216311
483888	483888	1	1	8216311
483888	483888	1	1	8216311
483888	604213	1	1	8216311
483888	483888	1	1	8216311
483888	604213	1	1	8216311
483888	604213	1	1	8216311
483888	670684	1	1	8216311
483888	604213	1	1	8216311
483888	604213	1	1	8216311
348557	348557	1	1	8216655
348557	69332	1	1	8216655
612839	126481	1	1	8216760
612839	590509	1	1	8216760
454835	319492	1	1	8216859
682176	516588	1	1	8216871
682897	614154	1	1	8217060
682897	682897	1	1	8217060
682897	669897	1	1	8217060
682897	682897	1	1	8217060
682897	682897	1	1	8217060
682897	669897	1	1	8217060
682897	682897	1	1	8217060
664737	371541	1	1	8217078
621062	665054	1	1	8217394
621062	652523	1	1	8217394
621062	255362	1	1	8217394
597784	347596	1	1	8217405
597784	602261	1	1	8217405
626246	555201	1	1	8217496
626246	255362	1	1	8217496
343423	343423	1	1	8217757
343423	645771	1	1	8217757
343423	645771	1	1	8217757
277467	680791	1	1	8217894
323250	606000	1	1	8218028
682897	677957	1	1	8218413
682897	680450	1	1	8218413
682897	560886	1	1	8218413
665970	359599	1	1	8218532
665970	535487	1	1	8218532
431876	431876	1	1	8218658
431876	676531	1	1	8218658
431876	431876	1	1	8218658
579812	579812	1	1	8218686
579812	677918	1	1	8218686
579812	579812	1	1	8218686
631590	631590	1	1	8218688
478493	575954	1	1	8218752
478493	659405	1	1	8218752
478493	606000	1	1	8218764
510462	196654	1	1	8218769
510462	69332	1	1	8218769
69332	69332	1	1	8218816
69332	582434	1	1	8218816
69332	350671	1	1	8218816
69332	69332	1	1	8218816
69332	69332	1	1	8218816
266505	596444	1	1	8218999
638599	527105	1	1	8219158
638599	527105	1	1	8219158
638599	638599	1	1	8219158
638599	527105	1	1	8219158
638599	527105	1	1	8219158
638599	441957	1	1	8219158
611354	628026	1	1	8219168
638599	541673	1	1	8219299
303765	596252	1	1	8219506
430042	329203	1	1	8219542
430042	596252	1	1	8219542
581615	303765	1	1	8219562
581615	303765	1	1	8219562
323556	638599	1	1	8219590
313272	683283	1	1	8219607
313272	313272	1	1	8219607
683283	402325	1	1	8219655
667863	359383	1	1	8219681
611354	480238	1	1	8219698
529085	529085	1	1	8219764
529085	529085	1	1	8219764
529085	529085	1	1	8219764
529085	480238	1	1	8219764
529085	529085	1	1	8219764
529085	529085	1	1	8219764
529085	529085	1	1	8219764
611490	401836	1	1	8219960
581615	373531	1	1	8220081
581615	664508	1	1	8220081
529869	373531	1	1	8220085
529869	373531	1	1	8220085
529869	373531	1	1	8220085
529869	373531	1	1	8220085
529869	647575	1	1	8220085
529869	534582	1	1	8220085
529869	682482	1	1	8220085
529869	529869	1	1	8220085
529869	596252	1	1	8220085
529869	647575	1	1	8220085
529869	596252	1	1	8220085
600834	682976	1	1	8220088
600834	614154	1	1	8220088
579812	638599	1	1	8220220
579812	596252	1	1	8220220
579812	579812	1	1	8220220
579812	613117	1	1	8220220
579812	613117	1	1	8220220
579812	582006	1	1	8220220
579812	594239	1	1	8220220
579812	617860	1	1	8220220
650928	650928	1	1	8220367
581615	627380	1	1	8220510
650928	467090	1	1	8220512
680015	677078	1	1	8220516
683295	469234	1	1	8220531
660833	352096	1	1	8220584
487936	627294	1	1	8220624
487936	285024	1	1	8220624
672799	674487	1	1	8220640
672799	575305	1	1	8220640
654110	654110	1	1	8220947
654110	650928	1	1	8220947
581615	278239	1	1	8220974
581615	278239	1	1	8220974
599785	599785	1	1	8221038
638599	428221	1	1	8221079
638599	657181	1	1	8221079
638599	626869	1	1	8221079
638599	349795	1	1	8221079
638599	274630	1	1	8221079
501008	501008	1	1	8221103
678232	596252	1	1	8221247
678232	626869	1	1	8221247
682347	674095	1	1	8221401
326325	674095	1	1	8221409
581615	648883	1	1	8221490
663292	405585	1	1	8221591
663292	575835	1	1	8221591
604213	604213	1	1	8221799
604213	542361	1	1	8221799
604213	608785	1	1	8221799
604213	604213	1	1	8221799
604213	333532	1	1	8221799
604213	666250	1	1	8221799
604213	604213	1	1	8221799
264010	508050	1	1	8221903
512418	512418	1	1	8222028
512418	512418	1	1	8222028
425642	682962	1	1	8222053
425642	425642	1	1	8222053
425642	425642	1	1	8222053
425642	682962	1	1	8222053
425642	425642	1	1	8222053
425642	425642	1	1	8222053
425642	682962	1	1	8222053
650019	437403	1	1	8222149
495437	657811	1	1	8222468
359599	583170	1	1	8222495
604486	682962	1	1	8222985
680198	680198	1	1	8223169
680198	510983	1	1	8223169
680119	626681	1	1	8223274
680119	626681	1	1	8223274
668241	583277	1	1	8223466
285024	522993	1	1	8223504
590378	257792	1	1	8223568
632384	534582	1	1	8224123
632384	650343	1	1	8224123
632384	375517	1	1	8224123
682756	565473	1	1	8224432
682756	565473	1	1	8224432
598975	126481	1	1	8224485
614809	470395	1	1	8224621
491902	646850	1	1	8224633
674487	671463	1	1	8224736
488604	680791	1	1	8224751
488604	488604	1	1	8224751
488604	680791	1	1	8224751
346621	663433	1	1	8224788
346621	671268	1	1	8224788
346621	582434	1	1	8224788
683091	683091	1	1	8224883
683091	650019	1	1	8224883
683091	650019	1	1	8224883
683091	683091	1	1	8224883
683091	650019	1	1	8224883
683091	683091	1	1	8224883
683091	650019	1	1	8224883
683091	683091	1	1	8224883
683091	683091	1	1	8224883
683091	650019	1	1	8224883
683091	683091	1	1	8224883
559229	579624	1	1	8224919
447037	596252	1	1	8224949
447037	555201	1	1	8224949
447037	601508	1	1	8224949
611354	303765	1	1	8225085
611354	611354	1	1	8225085
611354	672171	1	1	8225298
611354	611354	1	1	8225298
611354	416142	1	1	8225298
611354	416142	1	1	8225298
476486	667951	1	1	8225485
476486	550689	1	1	8225485
476486	667951	1	1	8225485
476486	667951	1	1	8225485
253064	253064	1	1	8225522
253064	682897	1	1	8225522
253064	472003	1	1	8225522
253064	553053	1	1	8225522
253064	253064	1	1	8225522
627520	662189	1	1	8225674
627520	662189	1	1	8225674
386219	666250	1	1	8225700
386219	682976	1	1	8225700
386219	683284	1	1	8225700
386219	545583	1	1	8225700
386219	69332	1	1	8225700
386219	347596	1	1	8225700
386219	665970	1	1	8225700
386219	378234	1	1	8225700
386219	414181	1	1	8225700
386219	565208	1	1	8225700
386219	196654	1	1	8225700
386219	508050	1	1	8225700
386219	613054	1	1	8225700
386219	606418	1	1	8225700
386219	355730	1	1	8225700
386219	665970	1	1	8225700
587364	600834	1	1	8226020
587364	657861	1	1	8226020
587364	542973	1	1	8226020
542973	600923	1	1	8226046
542973	606000	1	1	8226046
420589	524419	1	1	8226231
420589	172759	1	1	8226231
236308	626428	1	1	8226366
263646	386219	1	1	8226427
263646	69332	1	1	8226427
481758	481758	1	1	8226543
657017	657017	1	1	8226640
539497	455326	1	1	8226659
539497	638547	1	1	8226659
669197	669197	1	1	8226799
669197	671087	1	1	8226799
669197	669197	1	1	8226799
645535	352096	1	1	8226827
386219	593506	1	1	8226864
386219	657137	1	1	8226864
499649	519041	1	1	8227121
499649	499649	1	1	8227121
480238	587364	1	1	8227264
681625	681625	1	1	8227521
681625	638599	1	1	8227521
681625	623187	1	1	8227521
682641	533063	1	1	8227845
554172	592058	1	1	8228084
263646	593506	1	1	8228145
263646	529085	1	1	8228145
263646	529085	1	1	8228145
263646	529085	1	1	8228145
631590	312340	1	1	8228270
631590	641437	1	1	8228270
488390	438360	1	1	8228332
488390	525739	1	1	8228332
660344	623567	1	1	8228493
581615	541205	1	1	8228781
516068	474464	1	1	8228783
631590	632384	1	1	8228830
683359	675918	1	1	8228985
683359	582710	1	1	8228985
683694	641437	1	1	8229079
604888	284026	1	1	8229518
604888	512136	1	1	8229518
597844	597844	1	1	8229540
616599	581823	1	1	8229567
616599	581823	1	1	8229567
616599	616599	1	1	8229567
616599	616599	1	1	8229567
616599	581823	1	1	8229567
616599	670616	1	1	8229567
616599	581823	1	1	8229567
637877	463092	1	1	8229659
682824	270519	1	1	8229813
683092	609611	1	1	8229926
683092	609611	1	1	8229926
418054	329203	1	1	8230821
676353	676353	1	1	8231381
676353	411648	1	1	8231381
585941	518771	1	1	8231394
585941	535415	1	1	8231394
581615	411648	1	1	8231551
581615	583005	1	1	8231551
657486	657486	1	1	8231560
657486	657486	1	1	8231560
348836	457689	1	1	8231671
348836	519041	1	1	8231671
621062	656182	1	1	8231773
600651	675704	1	1	8231903
457689	472837	1	1	8231977
457689	263646	1	1	8231977
457689	666250	1	1	8231977
457689	378472	1	1	8231977
457689	534582	1	1	8231977
457689	578273	1	1	8231977
457689	350671	1	1	8231977
457689	534582	1	1	8231977
679476	446095	1	1	8232167
393573	608460	1	1	8232265
386219	606418	1	1	8232370
386219	347596	1	1	8232370
641485	650019	1	1	8232468
572027	386219	1	1	8233141
572027	602804	1	1	8233141
572027	572027	1	1	8233141
572027	572027	1	1	8233141
581615	622836	1	1	8233644
581615	620196	1	1	8233644
581615	662979	1	1	8233644
581615	683284	1	1	8233644
662979	642147	1	1	8233737
569016	329203	1	1	8233785
330952	614154	1	1	8233886
554919	554919	1	1	8233973
554919	554919	1	1	8233973
368395	499959	1	1	8234099
368395	275243	1	1	8234099
615481	683935	1	1	8234168
615481	329203	1	1	8234168
614735	641629	1	1	8234200
614735	359383	1	1	8234200
654168	654168	1	1	8234543
654168	654168	1	1	8234543
654168	683284	1	1	8234543
654168	654168	1	1	8234543
654168	654168	1	1	8234543
567783	678390	1	1	8234577
567783	655753	1	1	8234577
671725	601345	1	1	8234587
671725	683746	1	1	8234587
340812	616060	1	1	8234740
559541	455326	1	1	8234745
648449	683989	1	1	8234800
680761	474464	1	1	8234826
682271	682271	1	1	8235032
682271	682271	1	1	8235032
682271	535487	1	1	8235032
682271	682271	1	1	8235032
682271	682271	1	1	8235032
682271	657542	1	1	8235032
682271	682271	1	1	8235032
667317	667317	1	1	8235084
663880	409494	1	1	8235240
663880	529829	1	1	8235240
285024	649905	1	1	8235563
285024	649905	1	1	8235563
678866	683935	1	1	8235592
669197	529829	1	1	8235596
669197	669197	1	1	8235596
669197	681547	1	1	8235596
669197	666250	1	1	8235596
669197	681547	1	1	8235596
669197	596252	1	1	8235596
669197	669197	1	1	8235596
576806	625929	1	1	8235616
576806	652637	1	1	8235616
576806	625929	1	1	8235616
514607	678866	1	1	8235729
514607	341590	1	1	8235729
514607	319492	1	1	8235729
514607	682976	1	1	8235729
514607	641742	1	1	8235729
514607	666250	1	1	8235729
481758	650019	1	1	8235736
481758	474464	1	1	8235736
581615	683935	1	1	8235790
596766	411648	1	1	8236147
647956	678661	1	1	8236175
647956	627294	1	1	8236175
647956	481758	1	1	8236175
626869	529829	1	1	8236194
626869	518771	1	1	8236194
626869	638547	1	1	8236194
626869	632384	1	1	8236194
548925	650019	1	1	8236410
577632	411648	1	1	8236519
577632	363895	1	1	8236519
657549	666250	1	1	8236617
657549	657549	1	1	8236617
548925	650019	1	1	8236626
681603	681603	1	1	8236721
492328	682962	1	1	8236798
492328	682962	1	1	8236798
340812	588470	1	1	8237128
340812	563706	1	1	8237128
333532	319492	1	1	8237160
614809	444486	1	1	8237163
614809	625191	1	1	8237163
613750	534582	1	1	8237439
667863	667863	1	1	8237814
667863	667863	1	1	8237814
667863	668648	1	1	8237814
667863	663433	1	1	8237814
303765	683746	1	1	8237841
672140	588293	1	1	8238292
651091	567542	1	1	8238353
623567	606000	1	1	8238556
303765	646958	1	1	8238618
303765	646958	1	1	8238618
303765	491122	1	1	8238618
530635	536141	1	1	8238697
481758	412564	1	1	8238782
481758	660349	1	1	8238782
655838	525739	1	1	8238804
577595	662397	1	1	8238844
684065	476136	1	1	8238872
684065	425642	1	1	8238872
571575	571575	1	1	8239033
571575	679069	1	1	8239033
345129	464134	1	1	8239209
383594	579447	1	1	8239469
350988	350988	1	1	8239684
683164	683164	1	1	8239711
628574	347596	1	1	8240027
321146	428221	1	1	8240086
321146	683094	1	1	8240086
571198	674081	1	1	8240091
680761	526343	1	1	8240543
682962	663433	1	1	8240586
606000	606000	1	1	8240696
684320	671122	1	1	8240903
684320	673678	1	1	8240903
684320	683960	1	1	8240903
684320	616659	1	1	8240903
653346	627294	1	1	8241141
653346	653346	1	1	8241141
625191	606000	1	1	8241491
625191	625191	1	1	8241491
625191	606000	1	1	8241491
466861	349221	1	1	8241946
270454	665054	1	1	8241999
270454	270454	1	1	8241999
281894	654110	1	1	8242057
683644	614809	1	1	8242084
683644	654110	1	1	8242084
683644	515196	1	1	8242084
684377	275243	1	1	8242151
684377	683960	1	1	8242151
646850	683644	1	1	8242315
646850	683746	1	1	8242315
646850	652523	1	1	8242315
646850	631590	1	1	8242315
646850	455326	1	1	8242315
646248	529829	1	1	8242338
646248	632384	1	1	8242338
550454	548925	1	1	8242456
550454	634952	1	1	8242456
550454	550454	1	1	8242456
445024	445024	1	1	8242544
445024	445024	1	1	8242544
153239	246407	1	1	8242553
153239	246407	1	1	8242553
676353	676353	1	1	8242773
676353	541068	1	1	8242773
676353	666250	1	1	8242773
676353	676353	1	1	8242773
676353	666250	1	1	8242773
542973	523862	1	1	8242884
683164	319492	1	1	8242973
683164	666250	1	1	8242973
683164	627294	1	1	8242973
683164	677547	1	1	8242973
683164	662189	1	1	8242973
683164	683164	1	1	8242973
683164	463003	1	1	8242973
525997	525997	1	1	8243106
525997	492262	1	1	8243106
525997	546798	1	1	8243106
525997	525997	1	1	8243106
525997	627294	1	1	8243106
525997	525997	1	1	8243106
525997	525997	1	1	8243106
525997	240543	1	1	8243106
525997	525997	1	1	8243106
253308	622836	1	1	8243423
386219	682976	1	1	8243519
386219	409494	1	1	8243519
386219	678857	1	1	8243519
386545	535415	1	1	8243523
386545	386545	1	1	8243523
119835	669897	1	1	8243679
535415	463003	1	1	8243680
599785	639198	1	1	8243731
599785	402325	1	1	8243731
156821	683589	1	1	8243919
156821	682482	1	1	8243919
559229	495484	1	1	8244418
431876	431876	1	1	8244506
338851	658263	1	1	8244536
338851	608610	1	1	8244536
346719	684487	1	1	8244547
346719	346719	1	1	8244547
683644	613944	1	1	8244562
683644	312340	1	1	8244562
683644	529829	1	1	8244562
683644	683694	1	1	8244562
673460	515213	1	1	8244632
673460	673889	1	1	8244632
673460	662397	1	1	8244632
673460	409494	1	1	8244632
673460	588470	1	1	8244632
681625	666730	1	1	8244851
681625	666730	1	1	8244851
681625	666730	1	1	8244851
681625	681625	1	1	8244851
667863	386219	1	1	8245168
461184	405585	1	1	8245263
494197	494197	1	1	8245364
461184	303765	1	1	8245524
461184	303765	1	1	8245524
461184	641629	1	1	8245524
548925	656545	1	1	8245589
548925	650019	1	1	8245589
422871	679154	1	1	8245647
628759	638547	1	1	8245654
656980	600923	1	1	8245824
416139	627380	1	1	8245975
346015	684168	1	1	8246527
683858	684377	1	1	8246570
272497	550689	1	1	8246893
401983	671100	1	1	8246895
340812	650906	1	1	8247338
340812	666881	1	1	8247338
340812	627380	1	1	8247338
340812	632085	1	1	8247338
340812	682347	1	1	8247338
487936	682897	1	1	8248025
487936	487936	1	1	8248025
487936	682897	1	1	8248025
487936	487936	1	1	8248025
487936	487936	1	1	8248025
269894	589252	1	1	8248560
609647	677078	1	1	8248606
609647	555201	1	1	8248606
609647	609647	1	1	8248606
609647	609647	1	1	8248606
609647	609647	1	1	8248606
326325	488604	1	1	8248620
326325	659924	1	1	8248620
326325	555201	1	1	8248620
326325	684065	1	1	8248620
326325	672799	1	1	8248620
326325	646850	1	1	8248620
326325	428221	1	1	8248620
326325	613665	1	1	8248620
326325	595286	1	1	8248620
326325	646248	1	1	8248620
659924	616060	1	1	8248702
659924	680015	1	1	8248702
616953	483538	1	1	8248779
616953	468700	1	1	8248779
682897	679069	1	1	8248851
682897	599212	1	1	8248851
650019	585941	1	1	8249025
650019	650019	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
650019	616953	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
650019	585941	1	1	8249025
664353	567542	1	1	8249184
664353	664353	1	1	8249184
499336	555201	1	1	8249284
499336	457689	1	1	8249284
678609	679069	1	1	8249353
682185	356566	1	1	8249497
682185	676531	1	1	8249497
153239	656143	1	1	8249927
684673	684673	1	1	8250142
520166	520166	1	1	8250198
529085	529085	1	1	8250267
529085	529085	1	1	8250267
683262	395544	1	1	8250569
679154	679154	1	1	8250700
683644	608610	1	1	8250707
363922	683644	1	1	8250948
529085	278239	1	1	8250980
529085	529085	1	1	8250980
529085	278239	1	1	8250980
529085	529085	1	1	8250980
421668	421668	1	1	8251129
421668	421668	1	1	8251129
548925	600834	1	1	8251461
548925	548925	1	1	8251461
683164	650019	1	1	8252441
683164	650019	1	1	8252441
683164	683164	1	1	8252441
671725	684168	1	1	8252470
346621	634952	1	1	8252574
397395	579447	1	1	8252697
662481	512478	1	1	8252748
662481	662481	1	1	8252748
548925	650019	1	1	8253583
394588	585941	1	1	8254161
674095	662189	1	1	8254201
674095	614735	1	1	8254201
674095	654110	1	1	8254201
674095	656545	1	1	8254201
674095	585941	1	1	8254201
623567	650019	1	1	8254503
671087	675145	1	1	8254659
671087	542361	1	1	8254659
671087	262559	1	1	8254659
483783	678888	1	1	8254704
483783	524575	1	1	8254704
684559	650019	1	1	8254743
684559	662189	1	1	8254743
684559	650019	1	1	8254743
362550	362550	1	1	8254807
362550	362550	1	1	8254807
362550	362550	1	1	8254807
481758	406585	1	1	8255057
481758	381774	1	1	8255057
683858	661647	1	1	8255341
266505	596444	1	1	8255477
555125	385435	1	1	8255686
555125	672468	1	1	8255686
671087	663433	1	1	8255747
671087	634952	1	1	8255747
672140	675704	1	1	8255988
672140	675704	1	1	8255988
672140	675704	1	1	8255988
677918	485926	1	1	8256132
326762	683284	1	1	8256267
326762	326762	1	1	8256267
326762	684065	1	1	8256267
659638	680791	1	1	8256486
659638	659638	1	1	8256486
597784	650019	1	1	8256616
476486	650019	1	1	8256731
433389	518871	1	1	8256873
657333	638752	1	1	8256901
657333	613938	1	1	8256901
657333	654426	1	1	8256901
499336	658263	1	1	8257123
394588	631940	1	1	8257189
394588	675332	1	1	8257189
480238	685156	1	1	8258226
678716	678716	1	1	8258570
130224	130224	1	1	8258581
529085	647135	1	1	8258604
196654	196654	1	1	8258720
196654	312340	1	1	8258720
196654	312340	1	1	8258720
196654	666250	1	1	8258720
488604	649607	1	1	8258724
617196	583277	1	1	8258944
617196	617196	1	1	8258944
617196	666250	1	1	8258944
481758	381774	1	1	8259091
481758	685195	1	1	8259091
481758	318442	1	1	8259091
481758	344774	1	1	8259091
659488	512362	1	1	8259248
659488	600923	1	1	8259248
535415	579624	1	1	8259283
654110	474464	1	1	8259588
654110	641742	1	1	8259588
410192	684487	1	1	8259614
62177	348836	1	1	8259651
62177	631454	1	1	8259651
633279	657861	1	1	8259730
671725	647989	1	1	8259891
440864	440864	1	1	8260104
440864	676890	1	1	8260104
