node1	node2	cs1	cs2	Q_ID
725646	806417	1	1	9944260
798190	751027	1	1	9944316
725646	612199	1	1	9944356
798190	401836	1	1	9944536
798190	563324	1	1	9944536
798190	382339	1	1	9944536
652529	807061	1	1	9944701
688809	605637	1	1	9944946
476486	701842	1	1	9945237
476486	476486	1	1	9945237
407000	407000	1	1	9945795
719375	800718	1	1	9945901
719375	469234	1	1	9945901
719375	797171	1	1	9945901
719375	809733	1	1	9945901
679402	667949	1	1	9945906
687815	687815	1	1	9945943
687815	735132	1	1	9945943
601345	253280	1	1	9945963
601345	804831	1	1	9945963
601345	601345	1	1	9945963
601345	698381	1	1	9945963
602746	632033	1	1	9946229
394265	272196	1	1	9946255
459255	367026	1	1	9946416
177575	604486	1	1	9946460
721982	694630	1	1	9946650
721982	693670	1	1	9946650
637812	683284	1	1	9946776
480238	684908	1	1	9946781
706975	588725	1	1	9946948
380573	725140	1	1	9946972
689760	725292	1	1	9947208
393573	806814	1	1	9947266
615273	615273	1	1	9947571
615273	587726	1	1	9947571
615273	567783	1	1	9947571
615273	567783	1	1	9947571
615273	567783	1	1	9947571
654756	654756	1	1	9947992
632647	753109	1	1	9948087
632647	415218	1	1	9948087
386219	738065	1	1	9948298
798190	751027	1	1	9948343
717793	671472	1	1	9948358
808195	804007	1	1	9948498
608561	485992	1	1	9948748
684908	270519	1	1	9948816
684908	678866	1	1	9948816
739966	671100	1	1	9948823
739966	402325	1	1	9948823
425774	785171	1	1	9948913
657486	807845	1	1	9948990
401331	728167	1	1	9948992
401331	699295	1	1	9948992
401331	807845	1	1	9948992
401331	173481	1	1	9948992
401331	711765	1	1	9948992
578273	669897	1	1	9949144
578273	806625	1	1	9949144
691555	469234	1	1	9949351
690409	801979	1	1	9949617
690409	411181	1	1	9949617
712759	738601	1	1	9949960
781088	738099	1	1	9950112
781088	647989	1	1	9950112
706385	665054	1	1	9950181
663341	749354	1	1	9950267
663341	797269	1	1	9950267
663341	755934	1	1	9950267
663341	752038	1	1	9950267
663341	725140	1	1	9950267
663341	752038	1	1	9950267
663341	608250	1	1	9950267
775237	490640	1	1	9950273
520437	375517	1	1	9950283
674476	604786	1	1	9950602
674476	746600	1	1	9950602
678686	678686	1	1	9950621
678686	734819	1	1	9950621
678686	678686	1	1	9950621
678686	783451	1	1	9950621
708321	732707	1	1	9950672
630073	806423	1	1	9950715
524720	173481	1	1	9950716
791649	494714	1	1	9950731
749407	608995	1	1	9950794
749407	613054	1	1	9950794
749407	552279	1	1	9950794
739080	588636	1	1	9950822
338851	807751	1	1	9951174
738799	672140	1	1	9951201
322920	728167	1	1	9951241
634904	371095	1	1	9951374
634904	634904	1	1	9951374
544212	763629	1	1	9951403
766637	607318	1	1	9951426
766637	607318	1	1	9951426
376638	766637	1	1	9951527
814790	607280	1	1	9951915
814790	713630	1	1	9951915
814790	713630	1	1	9951915
555577	355208	1	1	9951998
684673	799025	1	1	9952506
196435	775601	1	1	9952528
568133	415218	1	1	9952657
568133	790654	1	1	9952657
568133	613938	1	1	9952657
568133	405585	1	1	9952657
724451	783837	1	1	9952815
770537	702528	1	1	9953129
770537	469234	1	1	9953129
697912	743957	1	1	9953513
768998	806829	1	1	9953808
768998	506000	1	1	9953808
768998	588636	1	1	9953808
768998	780531	1	1	9953808
772278	694563	1	1	9953930
772278	794395	1	1	9953930
807663	787223	1	1	9953959
807663	665826	1	1	9953959
807663	809733	1	1	9953959
807663	436702	1	1	9953959
807663	791649	1	1	9953959
716939	804831	1	1	9954058
716939	796371	1	1	9954058
716939	716939	1	1	9954058
716939	804831	1	1	9954058
716939	716939	1	1	9954058
711052	808775	1	1	9954701
519278	713607	1	1	9954973
519278	787865	1	1	9954973
649744	608826	1	1	9955330
371724	633105	1	1	9955396
639120	629984	1	1	9955523
740582	608785	1	1	9955550
804290	775420	1	1	9955680
260583	822412	1	1	9955698
260583	728874	1	1	9955698
260583	815370	1	1	9955698
260583	487203	1	1	9955698
260583	807401	1	1	9955698
706473	699882	1	1	9955773
810461	682482	1	1	9955777
810461	813387	1	1	9955777
810461	262196	1	1	9955777
810461	506000	1	1	9955777
810461	548677	1	1	9955777
810461	646248	1	1	9955777
459199	367026	1	1	9955957
706385	751258	1	1	9956069
675145	272196	1	1	9956201
761931	253280	1	1	9956235
678716	799309	1	1	9956972
663536	677089	1	1	9957189
757387	783939	1	1	9957289
598858	671305	1	1	9957351
689361	784849	1	1	9957656
749220	744890	1	1	9957777
466303	689743	1	1	9958203
639120	807751	1	1	9958358
639120	629984	1	1	9958358
677027	814418	1	1	9958414
677027	672140	1	1	9958414
696906	814418	1	1	9958440
733121	743695	1	1	9958511
733121	309198	1	1	9958511
662614	806829	1	1	9959050
696906	738099	1	1	9959098
696906	689743	1	1	9959098
786022	224429	1	1	9959386
741991	494714	1	1	9959587
689432	814987	1	1	9959605
689432	689432	1	1	9959605
766449	523914	1	1	9959613
562657	523862	1	1	9959845
459255	494714	1	1	9959849
794395	382339	1	1	9959985
794395	794395	1	1	9959985
474690	809990	1	1	9960001
474690	494714	1	1	9960001
527504	527504	1	1	9960049
750644	738065	1	1	9960296
750644	738065	1	1	9960296
750644	529869	1	1	9960296
750644	678647	1	1	9960296
750644	709447	1	1	9960296
563624	633279	1	1	9960371
777150	680833	1	1	9960448
793907	173481	1	1	9960675
596935	807845	1	1	9960691
596935	780531	1	1	9960691
596935	173481	1	1	9960691
596935	657502	1	1	9960691
810435	810435	1	1	9960711
28240	794234	1	1	9960726
28240	783451	1	1	9960726
620560	428221	1	1	9960841
620560	698381	1	1	9960841
620560	513730	1	1	9960841
704739	518771	1	1	9960915
704739	658280	1	1	9960915
704739	415218	1	1	9960915
704739	808195	1	1	9960915
704739	704739	1	1	9960915
704739	570235	1	1	9960915
704739	704739	1	1	9960915
704739	568133	1	1	9960915
704739	798751	1	1	9960915
704739	402325	1	1	9960915
704739	808195	1	1	9960915
704739	719122	1	1	9960915
704739	738065	1	1	9960915
668457	298178	1	1	9961117
668457	603924	1	1	9961117
684673	749407	1	1	9961169
763418	694551	1	1	9961186
596826	794663	1	1	9961293
736120	815262	1	1	9961436
795496	382339	1	1	9961615
62177	719117	1	1	9962081
640205	506307	1	1	9962178
698580	713607	1	1	9962333
695644	411924	1	1	9962745
680858	480890	1	1	9962778
801471	654502	1	1	9962980
716142	761000	1	1	9963041
644307	608785	1	1	9963297
644307	355208	1	1	9963297
810435	810435	1	1	9963463
734819	539853	1	1	9963659
771749	771749	1	1	9963885
671233	410854	1	1	9963914
705810	441359	1	1	9964005
705810	808775	1	1	9964005
795877	766684	1	1	9964121
696662	673889	1	1	9964133
696662	696662	1	1	9964133
801739	766684	1	1	9964146
654497	783200	1	1	9964226
587967	587967	1	1	9964346
587967	818455	1	1	9964346
587967	818455	1	1	9964346
587967	823336	1	1	9964346
776611	565461	1	1	9964569
753993	725140	1	1	9965110
516839	813387	1	1	9965180
795571	725314	1	1	9965279
795571	697209	1	1	9965279
795571	665826	1	1	9965279
639120	647961	1	1	9965332
639120	629984	1	1	9965332
371194	758982	1	1	9965358
808021	818455	1	1	9965498
476486	672159	1	1	9965652
476486	476486	1	1	9965652
705746	736553	1	1	9965669
705746	692113	1	1	9965669
705746	672159	1	1	9965669
260583	615111	1	1	9965696
260583	503431	1	1	9965696
810498	788924	1	1	9965750
810498	810498	1	1	9965750
708044	363301	1	1	9965758
794395	512863	1	1	9966018
558689	615111	1	1	9966072
718269	748353	1	1	9966084
107065	693867	1	1	9966233
779941	800022	1	1	9966294
744797	390015	1	1	9966356
744797	717841	1	1	9966356
744797	816997	1	1	9966356
600651	688414	1	1	9966688
600651	745681	1	1	9966688
600651	625378	1	1	9966688
593586	744797	1	1	9966966
593586	804831	1	1	9966966
725266	804831	1	1	9966971
651670	676111	1	1	9967022
492328	555201	1	1	9967093
492328	298178	1	1	9967093
492328	561421	1	1	9967093
769308	440200	1	1	9967156
754109	298178	1	1	9967261
754109	715941	1	1	9967261
492328	738099	1	1	9967267
492328	822412	1	1	9967267
796371	682347	1	1	9967764
796371	611751	1	1	9967764
796371	667110	1	1	9967764
796371	338083	1	1	9967764
782778	541914	1	1	9967808
782778	726365	1	1	9967808
782778	695296	1	1	9967808
782778	298750	1	1	9967808
782778	416052	1	1	9967808
782778	611751	1	1	9967808
782778	695296	1	1	9967808
782778	815370	1	1	9967808
782778	782778	1	1	9967808
782778	638547	1	1	9967808
416052	398103	1	1	9967842
256237	395316	1	1	9967936
256237	757945	1	1	9967936
718475	768965	1	1	9968124
718475	713607	1	1	9968124
572588	780191	1	1	9968162
402803	684908	1	1	9968339
394588	665796	1	1	9968640
394588	783200	1	1	9968640
394588	665796	1	1	9968640
394588	494714	1	1	9968640
768520	768520	1	1	9968673
768520	723070	1	1	9968673
812016	783007	1	1	9968869
674476	529869	1	1	9968872
674476	746600	1	1	9968872
674476	818455	1	1	9968872
674476	746600	1	1	9968872
674476	749354	1	1	9968872
771749	705537	1	1	9969246
246304	738065	1	1	9969805
246304	740582	1	1	9969805
246304	818455	1	1	9969805
246304	767832	1	1	9969805
246304	749354	1	1	9969805
246304	653686	1	1	9969805
788952	799233	1	1	9969810
788952	740876	1	1	9969810
452073	452073	1	1	9969824
492328	806417	1	1	9970383
450934	749407	1	1	9970409
151409	815370	1	1	9970724
754842	787754	1	1	9970769
555443	346621	1	1	9970989
767832	725060	1	1	9971152
811254	515196	1	1	9971192
811254	674046	1	1	9971192
811254	781929	1	1	9971192
741991	749407	1	1	9971927
555577	823336	1	1	9971939
716035	743843	1	1	9972057
548776	363895	1	1	9972066
548776	684908	1	1	9972066
548776	363895	1	1	9972066
808058	681044	1	1	9972095
753993	608675	1	1	9972244
725613	786582	1	1	9972434
725613	755580	1	1	9972434
667863	813147	1	1	9972975
561421	667863	1	1	9973881
561421	173481	1	1	9973881
642155	555443	1	1	9973914
685442	685442	1	1	9974012
323250	596444	1	1	9974170
676337	775824	1	1	9974184
676337	814790	1	1	9974184
496011	693670	1	1	9974195
496011	465873	1	1	9974195
496011	799233	1	1	9974195
673137	814790	1	1	9974250
790174	527105	1	1	9974335
790174	527105	1	1	9974335
516839	783451	1	1	9974409
516839	728167	1	1	9974409
516839	728167	1	1	9974409
410192	388359	1	1	9974441
691392	698381	1	1	9974749
704503	378890	1	1	9975000
602120	690946	1	1	9975008
602120	802015	1	1	9975036
692113	465873	1	1	9975073
769751	661347	1	1	9975089
740847	607280	1	1	9975117
740847	745681	1	1	9975117
740847	723612	1	1	9975117
740847	746731	1	1	9975117
805257	339237	1	1	9975545
703340	698381	1	1	9976053
733093	766440	1	1	9976220
733093	547302	1	1	9976220
733093	657502	1	1	9976220
733093	814790	1	1	9976220
600651	740845	1	1	9976311
505416	793592	1	1	9976651
505416	402325	1	1	9976651
505416	505416	1	1	9976651
505416	505416	1	1	9976651
505416	505416	1	1	9976651
505416	505416	1	1	9976651
725646	665054	1	1	9976664
542299	51440	1	1	9977020
654110	796886	1	1	9977185
739966	274630	1	1	9977344
768520	802372	1	1	9977401
523914	807751	1	1	9977493
523914	819965	1	1	9977493
605917	717841	1	1	9977643
605917	541914	1	1	9977643
452893	622836	1	1	9977779
39373	452512	1	1	9978082
784849	568638	1	1	9978439
497969	792019	1	1	9978504
246347	814418	1	1	9978589
752038	738799	1	1	9979212
752038	768102	1	1	9979212
752038	581396	1	1	9979212
752038	726365	1	1	9979212
752038	375490	1	1	9979212
752038	671338	1	1	9979212
752038	746600	1	1	9979212
752038	746600	1	1	9979212
752038	738799	1	1	9979212
752038	587726	1	1	9979212
752038	349221	1	1	9979212
752038	561421	1	1	9979212
752038	738799	1	1	9979212
752038	733390	1	1	9979212
556262	469234	1	1	9979228
659638	719117	1	1	9979838
806479	531435	1	1	9980287
493975	363895	1	1	9980610
637812	780531	1	1	9980742
474690	494714	1	1	9980755
474690	581396	1	1	9980755
474690	747303	1	1	9980755
437943	346719	1	1	9980863
437943	616487	1	1	9980863
363556	811653	1	1	9981026
363556	813387	1	1	9981026
91551	698381	1	1	9981040
693218	486863	1	1	9981199
725646	710485	1	1	9981266
725646	664081	1	1	9981266
725646	752038	1	1	9981266
725646	752038	1	1	9981266
766637	804831	1	1	9981443
700834	819965	1	1	9981530
700834	705537	1	1	9981530
523914	378126	1	1	9981807
485992	282741	1	1	9981906
485992	262196	1	1	9981906
485992	742428	1	1	9981906
381774	673460	1	1	9982147
807845	607280	1	1	9982565
807845	394588	1	1	9982565
499371	309584	1	1	9982615
499371	759898	1	1	9982615
443272	715941	1	1	9982844
575050	680473	1	1	9982995
575050	396886	1	1	9982995
798190	751027	1	1	9983027
354008	811653	1	1	9983495
354008	396886	1	1	9983495
354008	699249	1	1	9983495
105909	105909	1	1	9983624
696906	734794	1	1	9983945
696906	684931	1	1	9983945
696906	611751	1	1	9983945
253280	789763	1	1	9984008
633760	719117	1	1	9984160
564749	547302	1	1	9984319
564749	719122	1	1	9984319
564749	701143	1	1	9984319
697348	725292	1	1	9984508
310270	517096	1	1	9984685
310270	647521	1	1	9984685
704739	494714	1	1	9984899
704739	567783	1	1	9984899
798375	798375	1	1	9984961
339854	705537	1	1	9984967
339854	339854	1	1	9984967
600341	626386	1	1	9985106
583814	785171	1	1	9985153
796371	681356	1	1	9985351
753413	815613	1	1	9985425
590009	745681	1	1	9985625
364933	440246	1	1	9985965
364933	561421	1	1	9985965
513402	384631	1	1	9986015
727904	769667	1	1	9986139
677027	414181	1	1	9986213
677027	742428	1	1	9986213
677027	725195	1	1	9986213
539575	804831	1	1	9986256
539575	804831	1	1	9986256
386257	713227	1	1	9986274
727904	659921	1	1	9986361
525471	811653	1	1	9986382
490668	217284	1	1	9986418
523050	730378	1	1	9986451
786291	627666	1	1	9986679
727519	463092	1	1	9986693
727519	753726	1	1	9986693
798201	523914	1	1	9986869
663341	797269	1	1	9987153
663341	752038	1	1	9987153
663341	663341	1	1	9987153
805850	818455	1	1	9987469
764531	798751	1	1	9987531
764531	313272	1	1	9987531
678733	587157	1	1	9987687
678733	770020	1	1	9987687
655393	680473	1	1	9987697
755905	506000	1	1	9987804
655393	671474	1	1	9988071
655393	810670	1	1	9988071
142705	789556	1	1	9988078
591508	780531	1	1	9988257
765294	472245	1	1	9988945
765257	784514	1	1	9989163
765257	659405	1	1	9989163
765257	784514	1	1	9989163
260813	776345	1	1	9989390
639742	173481	1	1	9989595
645121	314447	1	1	9989954
645121	699463	1	1	9989954
545583	613054	1	1	9990079
545583	738601	1	1	9990079
730396	745681	1	1	9990849
792340	738601	1	1	9990855
273155	762117	1	1	9991005
719936	715941	1	1	9991007
797530	319492	1	1	9991460
797530	370539	1	1	9991460
791193	494714	1	1	9991733
791193	375961	1	1	9991733
791193	719122	1	1	9991733
791193	465873	1	1	9991733
791193	423776	1	1	9991733
783154	465873	1	1	9991929
783154	408264	1	1	9991929
608250	705537	1	1	9991982
715537	806829	1	1	9992086
814790	806668	1	1	9992107
814790	826051	1	1	9992107
807200	804290	1	1	9992247
761456	314447	1	1	9992296
761456	414410	1	1	9992296
761456	802996	1	1	9992296
761456	761456	1	1	9992296
558689	410854	1	1	9992366
672159	619958	1	1	9992483
734914	802684	1	1	9992561
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
672159	619958	1	1	9992809
736036	768353	1	1	9992918
563324	361908	1	1	9992929
676111	783451	1	1	9993136
676111	725140	1	1	9993136
676111	461411	1	1	9993137
510366	798578	1	1	9993297
510366	798578	1	1	9993297
811653	659921	1	1	9993543
811653	361908	1	1	9993543
811653	811651	1	1	9993543
686175	782300	1	1	9993545
686175	452512	1	1	9993545
686175	625378	1	1	9993545
686175	361908	1	1	9993548
810670	701877	1	1	9993860
253523	325577	1	1	9993920
668808	737256	1	1	9993976
795929	772407	1	1	9994390
591625	402325	1	1	9994541
486170	677223	1	1	9994604
486170	775156	1	1	9994604
486170	732707	1	1	9994604
486170	696305	1	1	9994604
711269	544208	1	1	9994832
711269	658263	1	1	9994832
711049	561421	1	1	9994987
331378	480890	1	1	9995041
611751	561421	1	1	9995094
493975	561421	1	1	9995139
463637	804831	1	1	9995190
463637	588636	1	1	9995190
253064	630073	1	1	9995316
769667	769667	1	1	9995707
656746	597827	1	1	9995756
768390	709447	1	1	9995822
768390	373605	1	1	9995822
804007	353197	1	1	9996195
509718	565208	1	1	9996292
763708	517096	1	1	9996324
815651	818455	1	1	9996509
815651	608995	1	1	9996509
774983	719122	1	1	9996545
774983	585941	1	1	9996545
581985	444515	1	1	9996590
581985	444515	1	1	9996590
590799	755142	1	1	9996648
683694	288316	1	1	9996749
260583	780470	1	1	9996773
778454	673529	1	1	9997176
796887	550594	1	1	9997343
622836	673529	1	1	9997488
394588	673529	1	1	9997495
394588	744797	1	1	9997495
394588	787762	1	1	9997495
680015	750644	1	1	9997541
727939	727939	1	1	9997630
727939	727939	1	1	9997630
663536	752038	1	1	9997708
631454	631454	1	1	9997861
631454	631454	1	1	9997861
763629	727939	1	1	9997890
328524	494714	1	1	9998480
771320	602407	1	1	9998481
792247	576806	1	1	9998572
797947	750644	1	1	9999067
797947	609332	1	1	9999067
88055	88055	1	1	9999460
88055	88055	1	1	9999460
88055	523914	1	1	9999460
538742	736122	1	1	9999551
538742	707767	1	1	9999551
674476	746600	1	1	9999608
717991	717991	1	1	9999695
717991	692787	1	1	9999695
698552	752038	1	1	9999775
425233	173481	1	1	9999789
770266	627265	1	1	10000541
655393	725314	1	1	10000763
692631	696123	1	1	10000770
263646	804831	1	1	10000784
263646	313272	1	1	10000784
263646	716035	1	1	10000784
263646	683094	1	1	10000784
656848	783200	1	1	10000839
405700	798578	1	1	10001077
769243	811653	1	1	10001142
769243	240941	1	1	10001142
326762	792838	1	1	10001315
784849	785857	1	1	10001381
784849	523914	1	1	10001381
773526	780531	1	1	10001497
773526	786053	1	1	10001497
773526	672892	1	1	10001497
784105	386219	1	1	10001721
790174	285024	1	1	10001881
790174	792838	1	1	10001881
401331	449545	1	1	10001908
401331	657833	1	1	10001908
401331	738065	1	1	10001908
401331	530635	1	1	10001908
401331	728167	1	1	10001908
780077	852156	1	1	10001972
780077	852156	1	1	10001972
780077	852156	1	1	10001972
780077	852156	1	1	10001972
639120	547302	1	1	10001985
781463	728167	1	1	10002150
542299	760500	1	1	10002465
738065	719122	1	1	10002507
738065	432904	1	1	10002507
738065	709447	1	1	10002507
738065	579624	1	1	10002507
738065	750644	1	1	10002507
738065	564084	1	1	10002507
738065	647575	1	1	10002507
738065	749354	1	1	10002507
738065	613938	1	1	10002507
738065	480890	1	1	10002507
738065	752678	1	1	10002507
738065	654502	1	1	10002507
738065	766705	1	1	10002507
738065	346621	1	1	10002507
738065	738065	1	1	10002507
738065	463003	1	1	10002507
738065	748008	1	1	10002507
738065	721482	1	1	10002507
738065	670452	1	1	10002507
738065	780531	1	1	10002507
738065	719488	1	1	10002507
401331	738065	1	1	10002612
401331	806829	1	1	10002612
401331	703340	1	1	10002612
721482	547037	1	1	10002819
721482	736402	1	1	10002819
721482	738065	1	1	10002819
273155	790946	1	1	10003319
105909	361908	1	1	10003349
105909	105909	1	1	10003349
230284	465873	1	1	10003814
230284	663905	1	1	10003814
230284	319492	1	1	10003814
230284	592058	1	1	10003814
230284	385498	1	1	10003814
544208	695887	1	1	10003929
798190	674046	1	1	10004062
667863	698822	1	1	10004231
592058	584122	1	1	10004295
592058	660349	1	1	10004295
609647	667863	1	1	10004348
530733	263646	1	1	10004751
270454	382339	1	1	10004765
270454	469234	1	1	10004765
830700	737137	1	1	10004964
776146	665991	1	1	10005415
724451	797132	1	1	10005484
731011	744797	1	1	10005603
740847	601606	1	1	10005976
412564	802293	1	1	10006053
412564	644133	1	1	10006053
412564	808021	1	1	10006053
437403	667301	1	1	10006299
437403	69332	1	1	10006299
437403	791094	1	1	10006299
636106	749354	1	1	10006365
636106	658263	1	1	10006365
649948	504511	1	1	10006421
811468	572330	1	1	10006442
458966	469234	1	1	10006641
458966	458966	1	1	10006641
264329	744890	1	1	10006706
264329	744890	1	1	10006706
264329	748825	1	1	10006706
692433	768102	1	1	10007019
326762	371095	1	1	10007072
326762	517096	1	1	10007072
326762	806423	1	1	10007072
494714	698265	1	1	10007364
494714	738099	1	1	10007364
452512	800301	1	1	10007432
725195	671926	1	1	10007486
663536	706108	1	1	10007579
607868	759682	1	1	10007666
799233	780470	1	1	10007724
799233	671926	1	1	10007724
799416	644128	1	1	10007736
609611	350671	1	1	10007827
373816	780531	1	1	10008058
329203	752508	1	1	10008292
329203	564084	1	1	10008292
405700	753109	1	1	10008328
767388	563742	1	1	10008775
745875	789556	1	1	10008849
745875	789556	1	1	10008849
558689	726659	1	1	10008959
589334	257360	1	1	10009040
842356	800117	1	1	10009126
369338	529829	1	1	10009160
623567	768102	1	1	10009298
623567	728167	1	1	10009298
257360	783200	1	1	10009323
658280	579624	1	1	10009367
658280	783939	1	1	10009367
658280	651558	1	1	10009367
658280	650343	1	1	10009367
494714	738065	1	1	10009581
696906	373605	1	1	10009616
705537	731188	1	1	10010603
786827	782262	1	1	10010608
786827	664457	1	1	10010608
761931	698381	1	1	10010624
761931	495402	1	1	10010624
783154	710485	1	1	10010747
783154	766637	1	1	10010807
761931	734819	1	1	10010956
761931	350671	1	1	10010956
452893	680473	1	1	10010979
680473	678714	1	1	10010980
680473	646248	1	1	10010980
156821	372636	1	1	10011063
156821	350671	1	1	10011063
744792	711551	1	1	10011108
744792	776416	1	1	10011108
718621	642014	1	1	10011191
807718	734819	1	1	10011320
807718	807718	1	1	10011320
806654	596766	1	1	10011506
808118	561421	1	1	10011570
693867	674046	1	1	10011576
693867	768102	1	1	10011576
663536	631454	1	1	10011730
480238	607280	1	1	10011961
480238	25670	1	1	10011961
120145	749354	1	1	10012113
120145	752678	1	1	10012113
120145	262196	1	1	10012113
596281	807845	1	1	10012273
596281	563742	1	1	10012273
781463	781463	1	1	10012314
781463	781463	1	1	10012314
152338	636106	1	1	10012353
781403	781403	1	1	10012430
433682	776107	1	1	10012504
433682	776107	1	1	10012504
433682	433682	1	1	10012504
433682	776107	1	1	10012504
433682	776107	1	1	10012504
433682	776107	1	1	10012504
782417	719616	1	1	10013039
94612	512863	1	1	10013101
94612	483863	1	1	10013101
385498	785582	1	1	10013552
385498	632384	1	1	10013552
652392	548677	1	1	10014078
652392	601345	1	1	10014078
652392	665787	1	1	10014078
403441	698381	1	1	10014081
403441	718636	1	1	10014081
403441	601345	1	1	10014081
403441	807200	1	1	10014081
152338	818455	1	1	10014170
752678	105700	1	1	10014234
752678	302380	1	1	10014234
752678	329203	1	1	10014234
752678	703340	1	1	10014234
752678	717991	1	1	10014234
752678	627294	1	1	10014234
752678	629784	1	1	10014234
699882	693670	1	1	10014312
699882	678714	1	1	10014312
699882	693670	1	1	10014312
699882	728167	1	1	10014312
699882	629984	1	1	10014312
699882	494714	1	1	10014312
699882	627294	1	1	10014312
699882	395316	1	1	10014312
699882	755934	1	1	10014312
699882	517096	1	1	10014312
699882	752678	1	1	10014312
699882	719122	1	1	10014312
699882	719488	1	1	10014312
633760	555443	1	1	10014317
562707	771252	1	1	10014393
682565	668144	1	1	10014473
682565	624769	1	1	10014473
696906	120145	1	1	10014590
410192	780531	1	1	10014724
680858	601947	1	1	10014754
481758	800778	1	1	10014976
481758	794395	1	1	10014976
481758	288201	1	1	10014976
481758	731124	1	1	10014976
481758	570248	1	1	10014976
481758	548677	1	1	10014976
712282	800778	1	1	10015200
772106	641485	1	1	10015208
772106	749407	1	1	10015208
772106	814443	1	1	10015208
46432	494714	1	1	10015241
46432	712282	1	1	10015241
728874	804831	1	1	10015252
728874	696821	1	1	10015252
600332	806456	1	1	10015380
682922	631994	1	1	10015589
682922	682922	1	1	10015589
740847	769667	1	1	10015686
740847	765237	1	1	10015686
740847	800778	1	1	10015686
458488	759780	1	1	10016350
558689	597471	1	1	10016422
736582	278239	1	1	10016436
736582	692631	1	1	10016436
711161	646138	1	1	10016495
130224	666131	1	1	10016515
740847	579971	1	1	10016590
486170	744797	1	1	10016704
744792	781463	1	1	10016738
536646	667110	1	1	10017201
633275	663322	1	1	10017269
633275	737773	1	1	10017269
731712	596444	1	1	10017394
689361	504511	1	1	10017855
720310	275484	1	1	10018072
571872	734819	1	1	10018357
571872	571872	1	1	10018357
464631	751723	1	1	10018387
796850	699249	1	1	10018405
582060	759063	1	1	10018516
582060	529829	1	1	10018516
582060	729498	1	1	10018516
582060	759063	1	1	10018647
582060	421540	1	1	10018647
582060	686175	1	1	10018647
770907	684931	1	1	10018686
770907	686175	1	1	10018686
770907	797171	1	1	10018686
812864	811653	1	1	10018789
812864	707969	1	1	10018789
782889	240906	1	1	10018907
740707	241339	1	1	10018953
751723	796069	1	1	10018979
751723	806417	1	1	10018979
751723	241339	1	1	10018979
394588	752038	1	1	10018984
286467	500152	1	1	10019064
286467	720917	1	1	10019064
356687	397792	1	1	10019122
535664	797815	1	1	10019166
706975	156821	1	1	10019370
456320	456320	1	1	10019438
456320	456320	1	1	10019438
611328	768102	1	1	10019640
611328	611328	1	1	10019640
531422	396886	1	1	10019892
531422	627380	1	1	10019892
531422	480890	1	1	10019892
692631	633105	1	1	10019965
797141	790946	1	1	10020770
705537	790653	1	1	10020938
705537	793966	1	1	10020938
735133	769027	1	1	10020953
156821	396886	1	1	10021038
811640	173481	1	1	10021332
325635	272081	1	1	10021384
707399	713788	1	1	10021578
326762	382339	1	1	10021827
282741	356566	1	1	10022002
253280	632384	1	1	10022382
776107	721762	1	1	10022731
776107	792340	1	1	10022731
798292	680473	1	1	10022790
700733	758982	1	1	10022965
607280	382339	1	1	10022999
668241	772817	1	1	10023025
804678	818455	1	1	10023027
720300	644128	1	1	10023300
486170	460904	1	1	10023347
347596	594239	1	1	10023895
347596	517096	1	1	10023895
347596	555443	1	1	10023895
812864	795598	1	1	10023910
812864	587726	1	1	10023910
200171	465873	1	1	10024660
200171	791196	1	1	10024660
476486	621153	1	1	10024670
690037	705537	1	1	10024694
650708	738601	1	1	10024732
811478	631994	1	1	10024879
790202	506000	1	1	10024959
563324	601947	1	1	10024968
563324	704958	1	1	10024968
526343	568133	1	1	10025045
526343	565208	1	1	10025045
708580	708580	1	1	10025127
708580	708580	1	1	10025127
708580	708580	1	1	10025127
708580	708580	1	1	10025127
708580	813387	1	1	10025127
731011	804831	1	1	10025135
731011	813387	1	1	10025135
731011	631454	1	1	10025135
526343	755905	1	1	10025137
364471	701143	1	1	10025545
364471	794234	1	1	10025545
364471	797132	1	1	10025545
364471	666744	1	1	10025545
742429	624375	1	1	10025712
614735	797132	1	1	10025791
628357	560774	1	1	10025811
724451	780470	1	1	10025869
724451	607280	1	1	10025869
560774	805257	1	1	10026063
783456	744250	1	1	10026247
768182	760405	1	1	10026279
768182	475684	1	1	10026279
768182	640760	1	1	10026279
768182	422778	1	1	10026279
768182	802015	1	1	10026279
768182	655508	1	1	10026279
692433	173481	1	1	10026639
692433	648449	1	1	10026639
529085	318638	1	1	10026674
683935	811653	1	1	10026943
683935	684673	1	1	10026943
480812	719488	1	1	10027331
671122	388359	1	1	10027614
671122	619628	1	1	10027614
671122	506000	1	1	10027614
671122	513402	1	1	10027614
671122	619628	1	1	10027614
767832	654502	1	1	10027787
706216	667110	1	1	10027808
631874	667773	1	1	10027846
631874	806710	1	1	10027846
558689	693867	1	1	10028017
789953	743843	1	1	10028135
789953	619958	1	1	10028135
789953	789953	1	1	10028135
494714	725371	1	1	10028453
494714	728167	1	1	10028453
494714	775420	1	1	10028453
494714	627294	1	1	10028453
494714	338083	1	1	10028453
494714	517096	1	1	10028453
487598	474690	1	1	10028547
355730	646248	1	1	10028563
739991	529869	1	1	10028624
